Total number of parameters: 3,739,168
{'epoch': 1, 'train_loss': 0.031111420315379897, 'self': '0.00478', 'value': '0.02633', 'val_loss': 0.018920335769805997, 'val_self': '0.00003', 'val_value': '0.01889', 'lr': '0.00040', 'step': 3000}
{'epoch': 2, 'train_loss': 0.018794389314949513, 'self': '0.00002', 'value': '0.01878', 'val_loss': 0.016916316145740937, 'val_self': '0.00001', 'val_value': '0.01691', 'lr': '0.00039', 'step': 6000}
{'epoch': 3, 'train_loss': 0.017259297834398845, 'self': '0.00000', 'value': '0.01726', 'val_loss': 0.015218656706684803, 'val_self': '0.00000', 'val_value': '0.01522', 'lr': '0.00039', 'step': 9000}
{'epoch': 4, 'train_loss': 0.016155121468007565, 'self': '0.00000', 'value': '0.01615', 'val_loss': 0.014355356627540877, 'val_self': '0.00000', 'val_value': '0.01435', 'lr': '0.00039', 'step': 12000}
{'epoch': 5, 'train_loss': 0.01530435728871574, 'self': '0.00000', 'value': '0.01530', 'val_loss': 0.013559149209883247, 'val_self': '0.00000', 'val_value': '0.01356', 'lr': '0.00039', 'step': 15000}
{'epoch': 6, 'train_loss': 0.01467947370155404, 'self': '0.00000', 'value': '0.01468', 'val_loss': 0.013155546573708292, 'val_self': '0.00000', 'val_value': '0.01316', 'lr': '0.00038', 'step': 18000}
{'epoch': 7, 'train_loss': 0.014098988621495664, 'self': '0.00000', 'value': '0.01410', 'val_loss': 0.01269472419803382, 'val_self': '0.00000', 'val_value': '0.01269', 'lr': '0.00038', 'step': 21000}
{'epoch': 8, 'train_loss': 0.013742401509235303, 'self': '0.00000', 'value': '0.01374', 'val_loss': 0.012736893060510276, 'val_self': '0.00000', 'val_value': '0.01274', 'lr': '0.00038', 'step': 24000}
{'epoch': 9, 'train_loss': 0.01337242432249089, 'self': '0.00000', 'value': '0.01337', 'val_loss': 0.012124014947731352, 'val_self': '0.00000', 'val_value': '0.01212', 'lr': '0.00037', 'step': 27000}
{'epoch': 10, 'train_loss': 0.013051103550630312, 'self': '0.00000', 'value': '0.01305', 'val_loss': 0.011884079648746698, 'val_self': '0.00000', 'val_value': '0.01188', 'lr': '0.00037', 'step': 30000}
{'epoch': 11, 'train_loss': 0.012783553699652355, 'self': '0.00000', 'value': '0.01278', 'val_loss': 0.011585521307529607, 'val_self': '0.00000', 'val_value': '0.01159', 'lr': '0.00037', 'step': 33000}
{'epoch': 12, 'train_loss': 0.01250491447529445, 'self': '0.00000', 'value': '0.01250', 'val_loss': 0.011722929909306228, 'val_self': '0.00000', 'val_value': '0.01172', 'lr': '0.00036', 'step': 36000}
{'epoch': 13, 'train_loss': 0.012241473857002954, 'self': '0.00000', 'value': '0.01224', 'val_loss': 0.011152984734746765, 'val_self': '0.00000', 'val_value': '0.01115', 'lr': '0.00036', 'step': 39000}
